restaurant_id,restaurant_name,total_revenue,total_orders,avg_order_value
187,Just Shawarma,493.42,2,246.71
11024,Pizza Hut,492.61,1,492.61
2765,Hokey Pokey Ice Creams,492.4,1,492.4
5411,Uday Sweets,491.55,2,245.77
11685,Lassi & Cream,491.15,1,491.15
9060,Dilli Dil Se..,490.46,2,245.23
7664,Juicemaker,489.58,2,244.79
7793,Kadavu Shappu Currys,489.15,2,244.58
298,Ruchis Point,489.08,4,122.27
11642,Havmor,488.64,2,244.32
3101,Mama Mia!,488.6,2,244.3
1527,Polar Bear,488.59,1,488.59
1122,Bawarchi Inn,488.58,2,244.29
11177,Udupi Deluxe,488.56,2,244.28
12108,Delhi Mahal,488.38,1,488.38
1581,KFC,487.98,2,243.99
9846,Hotel Marina,487.36,3,162.45
1709,Dr. Bubbles,486.46,1,486.46
2220,Faasos,486.44,1,486.44
4171,North Wale Restaurant,486.02,1,486.02
2607,Chatorr,485.96,2,242.98
1743,The Belgian Waffle Co.,485.58,1,485.58
6627,Ambur Biriyani Classic,485.44,1,485.44
992,Late Night,484.86,3,161.62
10180,WOW! Momo,484.25,2,242.13
2027,Sarvam's,484.06,2,242.03
7093,KFC,483.76,3,161.25
11200,Chaiywaala Da Dhaba,483.68,2,241.84
2989,FreshMenu,483.22,2,241.61
7755,Fine Dine Restaurant,482.52,1,482.52
8766,Mad Over Donuts,481.89,1,481.89
12040,Online Cake and Flower.com,481.55,1,481.55
8055,FoodIshq,481.34,2,240.67
1754,Sahana's (Nati Style),481.16,2,240.58
11570,Madurai Idly Shop,480.99,4,120.25
11663,Kubera Veg and Non-Veg,480.92,2,240.46
3064,Imperial Restaurant,480.48,1,480.48
7296,Vanas,480.13,1,480.13
3989,Eatzgreen,479.74,2,239.87
12243,Punjabi Family Dhaba,479.47,1,479.47
11704,Cakeport,479.36,1,479.36
2771,Dalchini,479.26,1,479.26
11237,Shri Udupi Cafe,478.85,1,478.85
9467,Grow Fit,478.41,2,239.21
7672,Thanco's Natural Ice Cream,478.11,2,239.06
1252,Coastal Inn,476.98,1,476.98
930,Garma Garam,476.39,2,238.2
3717,Fort Kochi,476.32,1,476.32
3582,Fabelle Chocolate Boutique - ITC Gardenia,475.75,1,475.75
1809,1441 Pizzeria,475.66,1,475.66
6859,NightOwl,475.61,1,475.61
2984,eat.fit,474.94,1,474.94
7978,Cup Shup,473.82,2,236.91
9017,Balle Balle Dhaba,473.41,1,473.41
8080,Delicacy,472.95,2,236.48
2231,Happy Endings,472.83,3,157.61
9773,Falahaar,472.57,4,118.14
10004,Al Manar,472.46,1,472.46
6455,Ritz,472.25,1,472.25
7767,Families Food Court,472.15,4,118.04
2127,Udupi Ruchi,472.13,2,236.07
11234,Biriyani Hub,471.89,1,471.89
9037,Wangs Kitchen,470.77,1,470.77
7287,Patels Inn,470.31,1,470.31
1712,Subway,470.3,2,235.15
4731,Wangs Kitchen,469.87,1,469.87
7490,Faasos,469.67,2,234.83
3000,Punjabi Dhaba,469.6,1,469.6
138,Swaada Healthy Kitchen,469.6,1,469.6
7167,Hotel Manarama,468.38,3,156.13
11087,Vishal Sweets & Restaurant,468.28,4,117.07
4707,Namak Swad Anusaar,467.84,1,467.84
12363,Mothi Restaurant,467.55,1,467.55
11307,Snow Lion Tibet Kitchen,467.3,2,233.65
2290,Udupi Savi Thindi,466.94,1,466.94
7065,90's Beer Cafe - Hotel Millennium Plaza,466.88,1,466.88
5512,Grills And Tandoor,465.84,1,465.84
1580,Domino's Pizza,465.75,1,465.75
143,Darbar,465.52,1,465.52
4716,Mr Manchurian,465.45,2,232.73
2029,Naidu Military Hotel,465.24,1,465.24
11555,Indian Spicy Food,463.53,2,231.77
9316,Al Karim,462.96,1,462.96
4524,Golden Rice,462.57,1,462.57
11796,Sri Maruthi Hotel,462.53,2,231.27
2195,Punjabi Food Point,462.45,1,462.45
10084,The Green House Family Restaurant,462.43,1,462.43
11978,Corner House Ice Cream,461.75,3,153.92
7967,Grubhouse,461.07,3,153.69
3907,Kava Kitchen & Bar - Fairfield by Marriott,460.88,1,460.88
8887,Hotel Coorg Style,460.75,2,230.38
11228,Chinese Corner and Bengali Mess,460.24,2,230.12
7857,Domino's Pizza,460.03,3,153.34
503,Beijing Bites,459.84,1,459.84
8576,Leon Grill,458.37,1,458.37
5751,Chef All Nite,458.02,1,458.02
8608,Vembanad - The Paul,457.88,1,457.88
2978,Mudpipe Cafe,457.66,1,457.66
1332,Zengi Pub & Restaurant,457.49,1,457.49
10414,Churn,457.45,2,228.73
11009,Treat Kitchen,456.85,1,456.85
6989,Choco Nut Cafe,456.59,3,152.2
1123,Ruh's Cafe,456.56,1,456.56
7275,Ice Cream Works,456.53,4,114.13
10178,Malleshwaram Dosa Corner,456.29,2,228.14
2438,Nutty Squirrel,455.68,1,455.68
7174,Loca Moca,455.48,2,227.74
8138,Jenisha Green View Restaurant,455.4,1,455.4
6872,The Magic Chef,455.06,2,227.53
79,Frozen Bottle,454.27,2,227.14
11626,Coastal Curry,453.84,2,226.92
9310,De3 - The Eatery,453.7,1,453.7
869,Nanna Munna Paratha House,452.78,2,226.39
2999,BOX8- Desi Meals,452.73,1,452.73
10188,Chaat Street,452.13,5,90.43
9018,Keto Kitchen,452.01,1,452.01
4058,Ande Ka Funda,452.0,1,452.0
3921,Afoozoo - Ginger Hotel,451.76,1,451.76
11145,Basaveshwara Khanavali,451.61,1,451.61
580,Shree Venkateshwara North Karnataka Hotel,451.53,1,451.53
4380,Traffic Jam,451.31,1,451.31
10552,Just Bake,451.26,1,451.26
171,Energy Addaa,451.08,1,451.08
3082,Rahhams,451.03,2,225.52
11057,Swad Punjabi Dhaba,450.99,2,225.5
3585,The Bengaluru Brasserie - Hyatt Centric MG Road,450.52,1,450.52
7235,Upahara Mandira,449.97,2,224.99
3589,Anand Sweets and Savouries,449.85,1,449.85
5480,Rashtrakutas,449.65,1,449.65
3470,Stir Fry,449.18,2,224.59
6533,4Foodiez,448.51,3,149.5
8232,Shreedevi,447.7,2,223.85
1713,Mysuru Coffee Thindi,446.03,3,148.68
8797,Delhi Ke Bawarchi,445.74,1,445.74
11650,Cafe Bengaluru,445.61,2,222.81
6369,Lickity Garden,445.23,1,445.23
487,A2B Veg - Adyar Ananda Bhavan,445.21,1,445.21
9646,RRK Caterings Night Eatout,444.77,2,222.39
3925,HIGH SKY,444.61,1,444.61
4449,New Food Magic,444.52,1,444.52
11576,Sree Abhiruchi,443.99,2,222.0
11174,Kolkata Famous Kati Rolls,443.48,3,147.83
1877,Roofnic,443.28,2,221.64
6084,Krispy Kreme,443.08,2,221.54
12124,Punjabi Park,441.93,1,441.93
8259,Vasudev Adiga's,441.67,3,147.22
4935,Hungry Hippie,441.58,1,441.58
9387,Mojo Pizza - 2X Toppings,441.45,2,220.73
9778,V.S. Garden Restaurant,440.61,1,440.61
5523,Gods Own Cafe,440.47,2,220.24
299,Firangi Bake,440.34,1,440.34
9997,Bake Land,440.12,4,110.03
6507,Popular Burger,439.52,4,109.88
4779,Kitchen Aroma,439.5,1,439.5
10555,Seafood Dot Grill,439.06,1,439.06
7457,Amour Fine Patisserie,438.85,1,438.85
1697,4th Tea Block,438.43,2,219.22
297,Cafe Zone,438.41,2,219.21
3079,Eden Park,437.57,1,437.57
11524,Momo Time,437.53,1,437.53
12044,The Duke Of Juices,436.45,2,218.23
10253,Lazeez Biryani,435.77,2,217.89
7432,WOW! Momo,435.02,1,435.02
9723,Paratha Plaza,435.0,4,108.75
50,Corner House Ice Cream,434.7,4,108.68
6142,Faasos,434.44,1,434.44
10717,Sukh Sagar Express,434.38,1,434.38
11209,Tasty Box,434.08,1,434.08
11075,Breezy Cow Bar,433.96,2,216.98
1023,Sandwichwallas,433.5,2,216.75
6702,Flying Cakes,432.91,1,432.91
7345,Gundappa Donne Biryani,432.65,2,216.33
1973,Cakewala,432.57,2,216.29
6473,Magic Oven,432.21,2,216.11
9702,Cafe Coffee Day,431.96,1,431.96
11235,The Momo Farm,431.41,1,431.41
2405,Madurai Meenakshi Vilas,430.27,3,143.42
6919,Nivaan's Kitchen,429.42,1,429.42
746,Upahara Bhavan,429.28,1,429.28
9147,Desi Grill,429.08,1,429.08
12146,Mast Kalandar,429.01,2,214.51
2111,Cafe Olive,428.34,1,428.34
6874,Sandesh Sweets & Chats,427.73,1,427.73
283,Bangalore Agarwal Bhavan,427.53,2,213.77
8612,Vinny's,426.05,1,426.05
8796,Pushpa Darshini,425.8,1,425.8
7119,Cafe Shawamek,425.22,2,212.61
8992,North Indian Bhukkads,425.12,1,425.12
9614,New Udupi Park Deluxe,425.12,1,425.12
7551,@Italy,424.38,1,424.38
760,Prasiddhi Food Corner,423.87,3,141.29
8056,Brownie Heaven,423.39,2,211.7
9162,Serranos Mexican Grill,422.27,2,211.14
736,Indian Food,422.12,2,211.06
8743,Ghee Rice Family Restaurant,421.7,1,421.7
175,Mitraa Da Pizza,420.43,2,210.22
7876,Goli Vada Pav No. 1,420.07,2,210.04
4074,Kaati Zone,419.37,1,419.37
460,Brundhavana Food Point,419.35,3,139.78
9379,Lassi Corner,419.07,1,419.07
8054,Desi Chinese kitchen,418.87,1,418.87
159,Canton,418.46,1,418.46
11128,Lemon - The Lounge Bar,418.38,1,418.38
6741,Hanchi Thinnuva,418.32,1,418.32
1024,Drunken Monkey,416.05,2,208.03
3512,Bhaiyajees,415.48,1,415.48
1043,Stoned Monkey,415.37,1,415.37
3725,MTR 1924,415.27,3,138.42
7674,Dakshin Flavors,415.2,1,415.2
791,Amritsari Kulcha Land,415.15,2,207.58
10108,Five Star Chicken,414.68,2,207.34
11257,Five Star Chicken,414.58,2,207.29
7215,New Biriyani Darbar,413.16,1,413.16
3235,Cafe Braqa,413.13,1,413.13
2395,Mumbai Xpress,412.4,2,206.2
6713,McDonald's,412.36,1,412.36
7743,Ramji Chaiwale,412.3,3,137.43
5565,Kargeens,412.15,2,206.08
11262,Burger Man,411.46,2,205.73
1070,Vyanjan,411.01,2,205.51
672,Punjabi Nawabi,410.88,2,205.44
42,Domino's Pizza,410.69,2,205.35
4993,Muthashy's,410.38,1,410.38
10481,Malgudi's Donne Biriyani,409.97,2,204.99
1827,New Punjabi Hotel,409.84,1,409.84
6495,Lassi Resto Cafe,409.54,2,204.77
4183,Delhi Kitchen,409.0,1,409.0
10201,Bhairaveshwara Military Hotel,407.7,3,135.9
1211,Tongue Twisters,407.64,1,407.64
2734,Paratha King,407.47,1,407.47
11819,Rajanna Military Hotel,407.35,1,407.35
4051,Eat Eroo - Bombay Vada Pav,406.96,2,203.48
4247,Simhapuri Kitchen,406.82,1,406.82
9632,Chai Point,406.68,2,203.34
7193,Shawarma King Restaurant,405.63,1,405.63
3444,Khazana Food Paradise,405.13,2,202.57
8733,Beach Hut,404.88,2,202.44
3762,Amnesia - The Poolside Bar,404.79,1,404.79
2350,Zayakedar,404.18,2,202.09
1118,Aramane Restaurant,404.12,1,404.12
4472,Sudhir Vada Pav & Paratha Center,404.04,1,404.04
10783,Mysore Hanumanthu Palav,403.57,1,403.57
1000,Bun Town,403.26,2,201.63
11310,Prashant Naati Corner,403.18,2,201.59
11318,Twist N Roll,403.0,1,403.0
9299,Crunchees Cafeteria,402.92,1,402.92
2787,Pizza Hut,402.87,1,402.87
7624,Foxtail Rodeo,402.8,1,402.8
4563,The Difference,402.77,1,402.77
3990,Biryani Day,402.75,2,201.38
2761,Natural Ice Cream,402.54,3,134.18
12033,Domino's Pizza,402.26,3,134.09
11403,Frosted Memories,402.02,3,134.01
11044,MumÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂs Kitchen,402.0,1,402.0
2337,Laddoos,401.62,2,200.81
8361,Grow Fit,401.41,1,401.41
4663,Hasee-E-Shan Makers Of Biryani,401.32,1,401.32
6546,Pizza Hut,401.28,2,200.64
5413,Mitran Da Junction,400.18,2,200.09
11580,Lakshmi Bhog Sweets and Snacks,399.39,2,199.7
4169,Thalassery Restaurant,398.92,2,199.46
7297,New Leaf Restaurant,398.73,1,398.73
9715,SnacksJoint,398.05,3,132.68
3265,Baba Da Dhaba,396.21,2,198.11
10343,Mad Over Donuts,396.14,2,198.07
179,@Italy,395.92,1,395.92
9117,The Filter Coffee,395.91,1,395.91
12,The Coffee Shack,395.52,2,197.76
1729,Pani Kum Chai,395.52,3,131.84
11031,Grand Hotel,395.07,2,197.54
9804,La Mirch,394.99,1,394.99
5778,Donne Biriyani House,393.5,2,196.75
2636,Spice Garden by Dum Mast Biryani,393.31,1,393.31
6228,Al-Bek,392.92,2,196.46
5481,Hunger Hitman,392.89,1,392.89
7814,Amrutha Sweets,392.87,2,196.44
206,Vietnamese Kitchen,392.73,2,196.36
6632,Z Cafe,392.0,1,392.0
11537,Shree Durga,391.55,2,195.78
9590,New Salem Spices,391.37,1,391.37
888,Dev's Gugababa,391.25,2,195.63
6427,Shahi Kabab,390.02,2,195.01
3330,Bheema's,389.51,1,389.51
4766,Little Black Choux,388.79,1,388.79
7908,Barbeque Delight,388.25,1,388.25
4487,Andhra Ruchulu,388.12,1,388.12
10048,Shree Sagar Veg Fast Food,388.1,2,194.05
11666,Gowda's Biriyani Corner,388.09,3,129.36
1020,The Jade Kitchen,388.08,2,194.04
2990,Sri Ganesh Juice Junction,387.67,2,193.83
3932,Mugs N Burgers,387.64,1,387.64
9704,Srinidhi Sagar Deluxe,387.21,3,129.07
2537,Sri Sai Mango Tree Restaurant,386.78,1,386.78
9457,Black Pepper,386.68,1,386.68
10331,By 2 Coffee,386.63,2,193.32
308,Cross Road Cafe,386.49,2,193.25
4830,Delhi Walle,386.42,1,386.42
11648,Rotti Mane,385.79,3,128.6
8692,WOW! Momo,385.49,2,192.75
10299,Ginger,384.86,1,384.86
5314,Dreams Cafe - All Day English Food St.,383.66,1,383.66
3947,Chai Mania,383.57,2,191.79
8047,PurpleBasil.in,383.2,1,383.2
11039,Sorse,383.05,1,383.05
12371,Bao & Grills,382.38,2,191.19
10227,Chikpet Donne Biriyani House,382.29,2,191.14
6377,Goli Vada Pav NO.1,382.2,2,191.1
9318,Silver Spoon Restaurant,381.95,2,190.98
11616,Ayodhya Sagara,381.91,3,127.3
2212,Rayalaseema Chefs,381.41,1,381.41
4208,Litti House,381.0,2,190.5
6918,Public Cafe,380.99,1,380.99
5061,Paisa Vasool,380.71,1,380.71
1952,Cakeport,380.55,1,380.55
2656,Papacream,380.02,1,380.02
2216,Warm Oven,379.97,1,379.97
3671,The Bar Stock Exchange,379.49,1,379.49
1639,Inchara,379.1,1,379.1
10109,Silver Star,378.93,2,189.47
7719,Subway,378.39,2,189.2
5019,Ghee Biryanis,378.36,1,378.36
1585,Kailash Parbat,377.9,1,377.9
7818,Havmor - Hav Funn,377.62,1,377.62
8827,The Fiery Indian Kitchen,377.17,2,188.59
4985,Gogula's Sweets & Chats,376.89,1,376.89
7969,Eddy's Cafe,376.86,1,376.86
5046,Dosa Plaza,376.61,1,376.61
4795,Five Star Chicken,375.25,1,375.25
7494,Navya's,375.1,1,375.1
7461,Tea Addict,374.08,3,124.69
1726,XO Belgian Waffle,373.69,2,186.85
9296,Paper Cup Cafe,373.35,1,373.35
7132,Punjabi Dhaba And Family Restaurant,372.74,1,372.74
11230,Wow Momo,372.54,2,186.27
12059,Hotel Manu Residency,371.41,2,185.71
4190,9D Foods,371.2,1,371.2
7344,Hunger Twist,370.58,2,185.29
8064,Bombay Sandwich Company,370.32,2,185.16
8112,Malabar,369.97,2,184.99
11481,Sultan Rolls & Sandwiches,369.7,4,92.43
11647,Petoo,368.76,1,368.76
1154,Once In Nature,368.33,1,368.33
727,Alankrutha,368.01,1,368.01
5431,Curry Leaves,368.0,1,368.0
1144,RCS Kitchen,367.88,1,367.88
10252,Hotel Elite,367.84,2,183.92
586,Old Days North Indian Restaurant,367.55,1,367.55
10117,Hotel Raj,367.34,1,367.34
11457,Bengal Sweets,366.97,2,183.49
2205,Lassi Shop,366.55,1,366.55
7380,Bhajanka's Restaurant,366.54,1,366.54
6412,KC Das - Sweet Bite,366.47,1,366.47
344,Drunken Monkey,366.35,1,366.35
4045,Dil Punjabi,366.22,1,366.22
9063,Thanco's Natural Ice Cream,365.59,1,365.59
1730,Lassi Shop,365.46,1,365.46
10291,Basaveshwarnagar Dosa Corner,365.38,3,121.79
10153,Smoor,364.69,1,364.69
2311,Folklore Restaurant,364.6,3,121.53
10350,The Street Kitchen,363.84,1,363.84
5372,Delicacy,363.81,1,363.81
7264,Five Star Chicken,363.73,2,181.87
253,Hatti Kaapi,363.57,2,181.79
2347,Charcoal Eats,362.59,2,181.3
9289,Bangalore Vibes,362.59,1,362.59
4569,Southern Spice,362.42,1,362.42
7851,Mahek E Punjab,362.41,1,362.41
1423,Eten,362.29,1,362.29
6652,EC Dine Restaurant,362.19,1,362.19
1692,Starbucks,361.6,1,361.6
6,Timepass Dinner,360.87,2,180.44
7947,Monet's Bistro,360.15,1,360.15
9700,Biryani Miya,359.99,1,359.99
7392,Thomson's Bakery,359.91,2,179.95
3140,Chichaba's Taj,359.54,1,359.54
463,Hotel New Karavali,359.4,2,179.7
8985,Adukkala Restaurant,358.8,1,358.8
6608,Baskin Robbins,358.57,2,179.29
273,South Kitchen,358.55,3,119.52
9517,Fiddler's Green,358.52,1,358.52
11270,South Spicy Bites Express,356.6,1,356.6
10895,Malabar Tasty Restaurant,355.8,1,355.8
9021,Chai Point,355.43,2,177.71
5905,California Burrito,355.3,2,177.65
8983,Mangalore Lunch Home,355.15,3,118.38
3697,Mahjong Room - WelcomHotel Bengaluru,355.13,1,355.13
707,Shree Krishna Sannidhi,355.1,1,355.1
4226,Chai Point,354.34,2,177.17
5037,Podi Idly,353.93,2,176.97
9228,Donne Biriyani Mane,353.85,3,117.95
1732,Rajanna Military Hotel,353.7,1,353.7
3255,Ujwal Restaurant,353.49,1,353.49
12003,Arogya Thaana,352.56,3,117.52
1923,Juicemaker,352.49,1,352.49
1337,Ammi's Biryani,352.47,1,352.47
4295,Hind Ka Chulah,352.22,1,352.22
12021,Biryani Express,351.8,1,351.8
332,Mylari Biryani Family Restaurant,351.19,2,175.6
7243,Navarang Fast Food,350.94,3,116.98
9685,Chaai Resto,350.43,1,350.43
198,Twiststick House,350.34,2,175.17
9112,McDonald's,349.92,1,349.92
7302,The Brekkie Shop,349.84,2,174.92
8005,BOX8- Desi Meals,349.75,1,349.75
2017,Saarangi Fine Dining,349.3,2,174.65
5913,Baba Da Dhaba,349.23,1,349.23
628,Kalmane Koffees,348.96,1,348.96
8048,Andhra Mess,348.9,1,348.9
5354,Biryani Mandra,347.76,1,347.76
395,New Biryani Mane,347.73,1,347.73
7214,Sri Sagar,347.24,1,347.24
8241,Kim Lee Restaurant,346.91,1,346.91
11030,Chellappa's,345.97,2,172.99
7957,Gobble Up Churros Cafe,345.71,1,345.71
1870,Gandharva Family Restaurant,345.59,1,345.59
5803,Kataria's Home Food,345.12,1,345.12
10202,Just Shawarma,345.05,2,172.53
11590,Cafe Coffee Day,344.5,1,344.5
8984,Bhavani Restaurant,344.21,1,344.21
5403,New Kabab Zone,344.12,1,344.12
5120,1000 B.C,343.88,1,343.88
10878,California Burrito,343.32,1,343.32
12212,The Pastry Inn,343.12,1,343.12
10261,Chichaba's Taj,343.07,1,343.07
4754,Happy Endings,343.07,2,171.54
4981,Hotel Manu,342.93,1,342.93
9705,Juicy Momos,342.82,2,171.41
7881,Panchamuki Fastfood,341.74,1,341.74
3072,Delicacy,341.41,2,170.7
542,New Quality Dum Biryani,341.29,1,341.29
10474,Toast And Salad,341.13,1,341.13
7731,FreshPhulka,341.0,1,341.0
6544,Ruposhi Bangla,340.63,1,340.63
12247,Dinepost 9,340.46,1,340.46
1762,Bhavani Chats N Juice,340.06,2,170.03
5051,Mad Over Donuts,339.68,1,339.68
12355,Subway,339.67,1,339.67
6978,Ramdev Bhojnalaya,339.64,1,339.64
6623,Yeruva Biriyani,339.31,1,339.31
164,Lassi Corner,338.97,2,169.49
8152,Nizaam's Kaati Rolls & Kebabs,338.91,1,338.91
6236,Chung Wah,338.37,1,338.37
7485,Behrouz Biryani,338.34,1,338.34
7390,The Lassi Park,338.18,2,169.09
6141,Domino's Pizza,338.09,2,169.05
4168,Chaat Street,337.88,3,112.63
9194,Kolkata Rolls & Chowmein,337.56,1,337.56
10908,Amchoor,337.54,1,337.54
10120,Nisarga Restaurant,337.38,1,337.38
10421,Puff Cafe,337.31,1,337.31
9887,Purani Dilli By Anand Sweets,337.24,2,168.62
421,Sandwich Hub,337.11,2,168.56
4317,Odia By Nature,336.3,1,336.3
295,South Grand,335.55,1,335.55
10177,Chaatimes,335.35,1,335.35
7460,Smally's Resto Cafe,334.67,1,334.67
10600,Buttercup Bakes,334.6,1,334.6
2372,Dad's Cookhouse,334.17,1,334.17
1030,Intalia,332.94,1,332.94
280,Java City,332.67,2,166.34
12252,VIHAR Family Restaurant,332.23,2,166.12
1072,Sri Sankara Cafe,332.21,1,332.21
7072,Pizza Republic,332.06,1,332.06
10879,Cakes Wagon,331.91,1,331.91
1837,Bake and Juice,331.73,1,331.73
8990,Brahmins' Thatte Idli,331.36,4,82.84
2859,Panchavati Gaurav Thali,330.58,1,330.58
10151,Mumbai Bistro,330.13,1,330.13
7966,The Mad Teapot,329.7,1,329.7
381,Goli Vada Pav No. 1,329.42,3,109.81
9458,Flayvours4u,329.09,2,164.55
4113,Desi Foodizzz,328.92,1,328.92
3106,Thai House,328.85,1,328.85
10190,Polar Bear,328.79,1,328.79
364,Utsav Restaurant,328.57,2,164.29
658,Capsicum Family Restaurant,328.41,1,328.41
12273,Kartik's Mithai Shoppe,327.99,3,109.33
7322,Royal Savera,327.44,1,327.44
3348,New Prashanth Hotel,327.37,1,327.37
4018,Jhanhavi Restaurant,327.17,1,327.17
9584,Pooja Dosa Camp,326.97,3,108.99
4215,Nagas,326.72,1,326.72
2325,Kidilum,326.7,1,326.7
575,Basavanagudi Mylari,326.29,1,326.29
5224,Sukh Sagar,326.27,1,326.27
5910,Indian Coffee House & Restaurant,326.08,1,326.08
4007,Hyderabadi Biryani Hub,325.2,1,325.2
5918,Hatti Punjab Di,324.44,1,324.44
7738,Cake Dilim,323.79,3,107.93
785,Faasos,323.49,1,323.49
889,Oogway Express,323.23,2,161.62
700,Behrouz Biryani,322.32,1,322.32
3732,Sphyre - Gateway Hotel,321.93,1,321.93
3974,Rishitha Restaurant,321.26,1,321.26
6522,Parathe Wali Gali,321.26,3,107.09
7798,Chaat Street,321.07,1,321.07
1640,Kabab Mehal,320.92,1,320.92
564,Bhavani Restaurant,320.86,1,320.86
11703,MouthFull Of Cake,320.36,2,160.18
3597,Santhanam Sweets & Savouries,319.78,2,159.89
9168,M.M.A Kabab Rolls & Biriyani Center,319.48,1,319.48
4550,Petoo,319.13,1,319.13
8542,Wanley,318.71,1,318.71
4980,Kannur Food Point,318.54,1,318.54
3890,Cake Box,318.47,1,318.47
3850,Sweet Chariot Cafe,318.01,1,318.01
579,Vybhava,317.64,1,317.64
9919,FNC Seafood,317.62,2,158.81
3988,Nite Out,317.2,1,317.2
7422,Sri Devi Cafe,317.12,1,317.12
2273,Baker's Home,316.74,1,316.74
8814,Sri Krishna Sagar,316.35,2,158.18
12019,Kolkata Biryani Center,315.82,1,315.82
8254,Ammi's Biryani,315.81,1,315.81
8862,Food Singh,315.6,1,315.6
662,Hiyar Majhe Kolkata,315.55,2,157.78
6351,Hatti Kaapi,315.46,3,105.15
12038,Meat And Eat,315.45,1,315.45
7682,Kalpanar Rannaghar,315.03,1,315.03
11440,Hyderabad Biryaani Palace,314.82,2,157.41
302,Chocoberry,314.74,2,157.37
274,Chung Wah,314.7,2,157.35
10094,Savi Sagar,314.18,2,157.09
8480,Mojo Pizza - 2X Toppings,313.9,1,313.9
165,Sagar Deluxe,312.99,4,78.25
9436,Shammah's,312.71,2,156.36
10574,Sbarro,312.27,1,312.27
8828,Chination,312.0,1,312.0
9399,ILA Kitchen,311.97,1,311.97
11545,Santrupthi Khanavalli,311.19,2,155.6
9224,Noodles,311.14,2,155.57
744,KFC,310.36,1,310.36
2162,Pepperwood,309.98,1,309.98
8356,Moonlight Kitchens,309.87,1,309.87
11408,Bonbonbite,309.62,1,309.62
11212,Sumadhura Foods,309.27,2,154.64
5210,Parika Multicuisine & Coastal Fine Dine,308.93,1,308.93
6025,Hot & Cold Hut,308.12,1,308.12
8573,Domino's Pizza,307.91,1,307.91
2232,Meghana Biryani,307.91,1,307.91
4842,Petoo,307.86,1,307.86
895,Chow San,307.76,1,307.76
72,Rolls On Wheels,307.71,2,153.86
8215,Chefkraft,307.42,1,307.42
10639,Kanti Sweets,307.39,2,153.7
4990,Truly Punjab,307.17,1,307.17
1853,New Banashankari Donne Biryani,306.96,1,306.96
7064,Hotel Amulya,306.38,1,306.38
9061,Despiwich Dragon's Kitchen,306.11,1,306.11
6940,Andhra Ruchulu,306.01,1,306.01
2381,Goli Vada Pav No. 1,305.73,2,152.87
5833,Khawa Karpo,305.5,2,152.75
3042,Kabab Magic,304.94,1,304.94
8975,Thalis Of India,304.52,1,304.52
6286,SLV Restaurant,304.39,1,304.39
3747,Page 3 Multicuisine Restaurant & Bar,304.02,1,304.02
11738,Cauvery Punjabi Khana,303.93,1,303.93
782,The Shawarma Shop,303.84,1,303.84
7194,The Good Bowl,303.78,2,151.89
10694,A2B - Adyar Ananda Bhavan,303.75,1,303.75
11876,Badey Miyan Chote Miyan,303.28,2,151.64
4280,Sri Sai Bhavan,303.22,2,151.61
6873,Satkar,302.91,1,302.91
8679,"Malnad Blossom, Coffee & Cream",302.8,2,151.4
7157,Hot 'N' Fresh,302.66,1,302.66
10537,Taiyvan's,301.95,2,150.98
261,Samskruti - Sanman Gardenia,301.73,1,301.73
10284,Hotel Halli Nenapu,301.68,1,301.68
4839,Rolls On Wheels,301.65,2,150.83
11404,Royal Beans,301.55,1,301.55
6394,Ganesh Food Joint,300.99,2,150.5
792,Chokha Chowka,300.43,1,300.43
6251,IDC Kitchen,300.28,1,300.28
1921,Vijaya Sagar,299.84,1,299.84
2465,Jashn,299.64,1,299.64
6958,Mustard Food Court,299.53,1,299.53
851,Chandrima's Kitchen,299.5,1,299.5
9376,Cottage Loaf,299.42,1,299.42
2435,Ghar Ki Rasoi,299.4,1,299.4
5522,The Marash,299.14,1,299.14
6257,Drunken Monkey,299.11,1,299.11
385,Sip n Dine,299.04,1,299.04
3062,Hotel Fanoos,299.03,2,149.52
5849,Midnight Express,298.25,1,298.25
642,Biggies Burger 'n' More,298.22,1,298.22
1699,Brews N Bites,298.07,1,298.07
2326,Juice Junction Food Court,297.92,1,297.92
9028,Indiana Burgers,297.81,1,297.81
11480,Kusum Rolls,297.7,2,148.85
4344,Andhra Box,297.57,1,297.57
8082,Under The Tree,297.04,1,297.04
12248,Cupcake Couture,296.35,2,148.18
513,Chickpet Donne Biryani House,296.2,1,296.2
7222,Karachi Bakery,295.71,1,295.71
11202,Brewbakes,294.96,1,294.96
9987,Brownie Heaven,294.78,2,147.39
1417,Sree Krishna Kafe,294.6,2,147.3
31,Sweet Truth,293.93,1,293.93
1210,Bake Addiction,293.62,1,293.62
4100,Chatpatlal Sweets & Snacks,293.6,2,146.8
370,Food Point,293.41,1,293.41
12090,Taishty,293.18,1,293.18
1765,Karavali Kolimane,293.09,1,293.09
12330,Best Brews - Four Points by Sheraton Bengaluru...,292.67,1,292.67
1783,Ibaco,292.4,2,146.2
5841,Biryani Knights,291.18,1,291.18
11460,The Light House Restaurant,291.16,1,291.16
7440,Hariharan Tiffen Centre,291.03,1,291.03
7970,Lakeview Milkbar,290.83,1,290.83
5539,Sai Mango Tree,290.24,1,290.24
